taxonID	scientificName	old_page_id	new_page_id	status
2ae70d47-f8db-3ff1-8b64-2551288c925a	Cryptocarya chinensis (Hance) Hemsl.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.volume=26&rft.spage=370&rft_id=https://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a166df06-994e-3a49-ac0e-ab1ca7cb4875	Rheum palmatum	33355187		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1759&rft.volume=2&rft.spage=1010&rft_id=https://www.biodiversitylibrary.org/bibliography/542&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b31d82a2-e4b3-3ebb-95d1-cb8f2b819fb9	Helianthemum alpestre (Jacq.) DC.	154232		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.volume=1&rft.spage=276&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e872f998-5428-320e-8395-2c52d7201b1a	Brownlowia	33190426		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1820&rft.volume=3&rft.spage=61&rft_id=https://www.biodiversitylibrary.org/bibliography/467&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
00df3ade-5290-3bef-9040-bbe29579b3f2	Myrmecophila tibicinis			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.volume=25&rft.spage=51&rft_id=https://www.biodiversitylibrary.org/bibliography/53608&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a13c5f36-d1a9-3269-9600-2425384af128	Lithraea caustica			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.volume=3&rft.spage=175&rft_id=https://www.biodiversitylibrary.org/bibliography/598&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d2476d05-13df-3627-9319-fdeade1f8ae0	Rhamnus purshiana	153329		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.volume=2&rft.spage=25&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c18c1057-7606-3085-8104-6855a1aba1fa	Lachenalia mutabilis	30078740		skip:unparseable_collation:420
f6c65c50-a5f3-3511-b3c0-d66582fa75db	Leptaulus daphnoides Benth. & Hook.f.	33120310		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.volume=1&rft.spage=351&rft_id=https://www.biodiversitylibrary.org/bibliography/747&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4227ebf9-4479-3f43-9862-5964c1740c39	Russelia coccinea (L.) Wettst.	33120895		skip:unparseable_collation:4(Abt. 3b; lief. 67): 63
068a9fc8-76d5-3a5f-8c69-7ae0002eaabf	Lampranthus aurantiacus			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.volume=43&rft.spage=229&rft_id=https://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e4b39a4d-dc54-3133-9362-35a89da1be74	Barteria fistulosa Mast.	33355908		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1871&rft.volume=2&rft.spage=511&rft_id=https://www.biodiversitylibrary.org/bibliography/42&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b5e433c0-f2ec-3784-99fc-e9004ef05044	Chamaedorea microspadix Burret			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.volume=11&rft.spage=734&rft_id=https://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c2201982-a2fb-3716-a221-7dfbef60d96b	Cayratia japonica Griseb.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1911&rft.volume=1&rft.spage=349&rft_id=https://www.biodiversitylibrary.org/bibliography/314&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0c1253f9-a08f-305f-975d-8668a51e14a4	Salix humboldtiana	33066643		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1806&rft.volume=4&rft.spage=657&rft_id=https://www.biodiversitylibrary.org/bibliography/727&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
958e99d6-e9a2-30e1-8735-6d1697daaee2	Catharanthus ovalis Markgr.	33120228		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.volume=10&rft.spage=24&rft_id=https://www.biodiversitylibrary.org/bibliography/600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
38db6d9d-6c01-32c8-97bc-ad6dca085333	Disa robusta	33355908		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.volume=7&rft.spage=282&rft_id=https://www.biodiversitylibrary.org/bibliography/42&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
2e48d55a-c5cc-3259-b38d-596984e94669	Sedum sediforme			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1912&rft.volume=24&rft.spage=148&rft_id=https://www.biodiversitylibrary.org/bibliography/11758&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f3d545d2-7f6a-3c1b-ba0d-a1fc28440374	Nyssa sylvatica	33355396		skip:unparseable_collation:97
9bbae81f-836a-3b9c-ab00-f7365dc8d4e4	Elissarrhena grandifolia	33120916		skip:unparseable_collation:IV.94(heft 46): 189, fig. 68
8ec7efb6-bb21-3d91-9830-5b2d2101c807	Homalomena Schott	33333445		skip:unparseable_collation:20
e77c5c7e-8230-363b-92cf-d56334cc954c	Sonneratia alba	33121136		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1854&rft.volume=4&rft.spage=652&rft_id=https://www.biodiversitylibrary.org/bibliography/70352&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3e5b2057-dc70-3174-865d-4fc30ab55e5b	Sterculia villifera Steud.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1843&rft.volume=26&rft.spage=755&rft_id=https://www.biodiversitylibrary.org/bibliography/64&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0a0e02e9-b5d4-3cb6-9309-18b3b954e85a	Lycianthes inaequalis			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.volume=18&rft.spage=1059&rft_id=https://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ef4c75fc-ec89-38f9-a390-d2042299f71a	Asyneuma campanuloides			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1921&rft.volume=38&rft.spage=340&rft_id=https://www.biodiversitylibrary.org/bibliography/4893&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
96dbd9ca-6123-3bc1-a2df-0cced3a709c9	Vitex ferruginea	33120576		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.volume=11&rft.spage=694&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4af425d4-3d9e-3a36-ba7e-d83a3b0edd86	Viola mandshurica W.Becker			skip:unparseable_collation:54(5, Beibl. 120): 179
20ce4209-60e1-384c-ad38-657d75f62174	Ranunculus muricatus	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=555&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
54adc333-fce0-374b-9410-90b36bbc9e6f	Astrophytum	33069076		skip:unparseable_collation:3
6275056e-18c7-3929-99fb-fbb348a62e65	Onopordum carduchorum			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.volume=6&rft.spage=150&rft_id=https://www.biodiversitylibrary.org/bibliography/45975&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a1693d1d-3d3e-32a9-b2c8-d166461a6900	Michelia maudiae			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.volume=38&rft.spage=353&rft_id=https://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
755177e2-0527-37a4-9555-7e273cfbb492	Sophora secundiflora	33120574		skip:unparseable_collation:148
77ea5544-3d06-3587-918e-740058d2f995	Prunus subcordata	33120306		skip:unparseable_collation:308
87fac696-90a9-3010-9844-fa0b8b9ad0fa	Epilobium glandulosum	33068534		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1832&rft.volume=1&rft.spage=206&rft_id=https://www.biodiversitylibrary.org/bibliography/691&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
fceb7bee-957c-3edd-bec1-a76d1dd9a030	Alnus crispa	33189919		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1813&rft.volume=2&rft.spage=623&rft_id=https://www.biodiversitylibrary.org/bibliography/100&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d8fd9786-7cc9-3f1e-99d5-f7a3ce61dbd0	Eugenia oligantha	33120294		skip:unparseable_collation:Forester's Man. Bot.: p. cviii
b7dc693c-37f4-3a82-8548-05035c680d06	Orchis italica	33068974		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1798&rft.volume=4&rft.spage=600&rft_id=https://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c7e53ef1-df76-3212-9a21-267b4f0a0478	Cichorium intybus	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=813&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c8475c61-bed6-35d4-869e-0e435b261ad5	Crepis acuminata			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1841&rft.volume=7&rft.spage=437&rft_id=https://www.biodiversitylibrary.org/bibliography/41515&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e083fe21-949b-3384-b132-977a4c42f28f	Calopogon tuberosus	33120464		skip:unparseable_collation:52
824c6582-607a-31a7-9d83-b6522ad5c664	Tritonia crocata	33120709		skip:unparseable_collation:16: sub t. 581
804d2a1b-8723-3e96-9bf5-26d8ad12daee	Ficus gilletii			skip:unparseable_collation:sér. 6, [1]: 19
636a8233-2196-3eac-a4dc-1b3d8c408c75	Koellensteinia graminea	33333617		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1856&rft.volume=4&rft.spage=323&rft_id=https://www.biodiversitylibrary.org/bibliography/5823&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e152a715-3aea-32f3-86e3-4999973a85b2	Casearia	33068650		skip:unparseable_collation:4, 21
07eabdd8-ff44-3ed5-9e47-12861aa82159	Astrophytum ornatum	32127501		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1922&rft.volume=3&rft.spage=185&rft_id=https://www.biodiversitylibrary.org/bibliography/46288&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
9d3daf9b-b4bc-32af-af35-5384133d0f33	Galium asperrimum			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1849&rft.volume=4&rft.spage=60&rft_id=https://www.biodiversitylibrary.org/bibliography/14289&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c2baebcc-652f-37b3-a187-8e642ed9dd72	Cleome anomala	33068611		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1821&rft.volume=5&rft.spage=85&rft_id=https://www.biodiversitylibrary.org/bibliography/640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c456dbb3-5fed-3c14-881f-56a5e8d05fc4	Erica cubica L.	33355194		skip:unparseable_collation:233
27c64869-d9b8-3a4d-922e-b9aa844f5790	Neoregelia L.B.Sm.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.volume=104&rft.spage=78&rft_id=https://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
33ddaae2-a086-3f0e-8688-31a498faa00e	Tsuga sieboldii	33120590		skip:unparseable_collation:186
d7a7199e-45a7-338b-8d0b-7bdea03d7c49	Plukenetia L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=1192&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
820a5ff0-2479-3568-8e45-4190b7310368	Xylopia cuspidata Diels			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1927&rft.volume=10&rft.spage=175&rft_id=https://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
eb701e8b-666c-3fb5-91a6-d05ef08745b4	Ostrya virginiana	33068832		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1873&rft.volume=2&rft.spage=6&rft_id=https://www.biodiversitylibrary.org/bibliography/20459&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e4363566-d4af-3383-8201-82ad7685f646	Hemizonella minima			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1874&rft.volume=9&rft.spage=189&rft_id=https://www.biodiversitylibrary.org/bibliography/3934&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
92b8a307-7f3c-3de9-9831-9feb077052a9	Krameria grayi	369700		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1906&rft.volume=10&rft.spage=108&rft_id=https://www.biodiversitylibrary.org/bibliography/687&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
bde2ff82-c15a-3ec2-896a-819452155c30	Pancheria Brongn. & Gris	219733		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.volume=9&rft.spage=74&rft_id=https://www.biodiversitylibrary.org/bibliography/359&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
5b452d41-c5e0-39e9-9ca1-2b4d83ac0111	Chamaedorea angustisecta Burret			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1932&rft.volume=11&rft.spage=318&rft_id=https://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d795106a-04bd-3a2e-8f2f-e2b40b20eb8b	Papaver somniferum	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=508&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f170a208-bfcc-3f57-bb34-f4d6d4a822c6	Pterocaulon alopecuroides	151889		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.volume=5&rft.spage=454&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c2b89833-8ac8-36a3-9743-6310b637dcb5	Achimenes grandiflora (Schiede) A.DC.	33120576		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1839&rft.volume=7&rft.spage=536&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b246dda5-e924-37f8-8fc1-667758119e16	Sloanea ptariana			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1952&rft.volume=28&rft.spage=360&rft_id=https://www.biodiversitylibrary.org/bibliography/42247&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e96194d5-f5fe-38a9-9114-619d54083391	Kohautia amatymbica Eckl. & Zeyh.	33120853		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1837&rft.volume=3&rft.spage=360&rft_id=https://www.biodiversitylibrary.org/bibliography/48&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0128c5f4-f349-38c1-ac93-65e029e7d0f1	Heliconia caribaea Lam.	33068974		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1785&rft.volume=1&rft.spage=426&rft_id=https://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a0390a6c-f225-395d-8ca5-849f0aff603b	Hernandia olivacea Gillespie			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1932&rft.volume=91&rft.spage=9&rft_id=https://www.biodiversitylibrary.org/bibliography/43919&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a61e1b46-a50e-365a-b99e-a57590f9dc9b	Asparagus stipularis	33120987		skip:unparseable_collation:72.
86fa5bd6-88a4-356b-ac45-5d4c65f259fa	Flindersia schottiana	33355705		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.volume=3&rft.spage=25&rft_id=https://www.biodiversitylibrary.org/bibliography/287&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
73ddecb0-63ab-303d-a54e-987238d72395	Cryptomeria japonica (Thunb. ex L.f.) D.Don			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1838&rft.volume=1&rft.spage=234&rft_id=https://www.biodiversitylibrary.org/bibliography/4227&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
11721925-040c-3004-8b33-5e8ef981d212	Corydalis lutea	33120573		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1805&rft.volume=4&rft.spage=638&rft_id=https://www.biodiversitylibrary.org/bibliography/112968&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
83b68a9e-1d24-380e-8a9a-a4b66c023c8c	Clethra L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=396&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
bf3a9e35-70b7-3232-a1f4-ee1badf36e42	Ficus nymphaeifolia Mill.	33355582		skip:unparseable_collation:n. 9
0aab799a-8573-38ce-a445-8eda2027c9c8	Helichrysum orientale	33121033		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1791&rft.volume=2&rft.spage=404&rft_id=https://www.biodiversitylibrary.org/bibliography/53838&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
28911f73-3abb-3165-80ef-a7bfc9d3a933	Clematis albicoma			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1931&rft.volume=21&rft.spage=198&rft_id=https://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
79b99068-3ad0-397c-8f07-be494d2c34d6	Berberis haematocarpa	10418210		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.volume=25&rft.spage=304&rft_id=https://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d509abbd-bc34-336d-87aa-f8feb4ebe8b4	Corbichonia decumbens (Forssk.) Exell	33333618		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.volume=73&rft.spage=80&rft_id=https://www.biodiversitylibrary.org/bibliography/15787&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
6e5e58ea-2910-3e56-bf3c-40facb1f9369	Sarcococca humilis			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1911&rft.volume=1911&rft.spage=329&rft_id=https://www.biodiversitylibrary.org/bibliography/62170&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ba307801-227b-3fef-b969-5dfebedd715d	Prionium serratum (L.f.) Drège	33120228		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1894&rft.volume=12&rft.spage=501&rft_id=https://www.biodiversitylibrary.org/bibliography/40796&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8a4026b3-283e-3303-9a79-9dce67ba8701	Herbertia lahue	28007002		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1978&rft.volume=64&rft.spage=379&rft_id=https://www.biodiversitylibrary.org/bibliography/702&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4ce17584-162b-3f80-8521-4ddcda2f3a6b	Hymenandra pittieri (Mez) Pipoly & Ricketson			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1999&rft.volume=18&rft.spage=731&rft_id=https://www.biodiversitylibrary.org/bibliography/8113&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b3183cf9-b52d-34b1-b161-1c1710121649	Clidemia allardii			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1960&rft.volume=7&rft.spage=240&rft_id=https://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a941f8c2-285b-3dd8-8c98-04b23fadeaba	Habenaria macrura	184070		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1892&rft.volume=16&rft.spage=152&rft_id=https://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
72e17774-42c2-3b6b-862e-98beaad980e4	Solanum uncinellum Lindl.			skip:unparseable_collation:26: t. 15
